start	end	type
64080	cpd:C01801;64080	type2
cpd:C01801	cpd:C01801;64080	type3
cpd:C01801;64080	cpd:C00673	type4
64080	cpd:C00673;64080	type2
cpd:C00673	cpd:C00673;64080	type3
cpd:C00673;64080	cpd:C01801	type4
55276	cpd:C00672;55276	type2
cpd:C00672	cpd:C00672;55276	type3
cpd:C00672;55276	cpd:C00673	type4
55276	cpd:C00673;55276	type2
cpd:C00673	cpd:C00673;55276	type3
cpd:C00673;55276	cpd:C00672	type4
51071	cpd:C00673;51071	type2
cpd:C00673	cpd:C00673;51071	type3
cpd:C00673;51071	cpd:C00118	type4
51071	cpd:C00118;51071	type2
cpd:C00118	cpd:C00118;51071	type3
cpd:C00118;51071	cpd:C00673	type4
221823	cpd:C00117;221823	type2
cpd:C00117	cpd:C00117;221823	type3
cpd:C00117;221823	cpd:C00119	type4
5631	cpd:C00117;5631	type2
cpd:C00117	cpd:C00117;5631	type3
cpd:C00117;5631	cpd:C00119	type4
5634	cpd:C00117;5634	type2
cpd:C00117	cpd:C00117;5634	type3
cpd:C00117;5634	cpd:C00119	type4
221823	cpd:C00119;221823	type2
cpd:C00119	cpd:C00119;221823	type3
cpd:C00119;221823	cpd:C00117	type4
5631	cpd:C00119;5631	type2
cpd:C00119	cpd:C00119;5631	type3
cpd:C00119;5631	cpd:C00117	type4
5634	cpd:C00119;5634	type2
cpd:C00119	cpd:C00119;5634	type3
cpd:C00119;5634	cpd:C00117	type4
5236	cpd:C00620;5236	type2
cpd:C00620	cpd:C00620;5236	type3
cpd:C00620;5236	cpd:C00117	type4
55276	cpd:C00620;55276	type2
cpd:C00620	cpd:C00620;55276	type3
cpd:C00620;55276	cpd:C00117	type4
5236	cpd:C00117;5236	type2
cpd:C00117	cpd:C00117;5236	type3
cpd:C00117;5236	cpd:C00620	type4
55276	cpd:C00117;55276	type2
cpd:C00117	cpd:C00117;55276	type3
cpd:C00117;55276	cpd:C00620	type4
64080	cpd:C00121;64080	type2
cpd:C00121	cpd:C00121;64080	type3
cpd:C00121;64080	cpd:C00117	type4
64080	cpd:C00117;64080	type2
cpd:C00117	cpd:C00117;64080	type3
cpd:C00117;64080	cpd:C00121	type4
7086	cpd:C00118;cpd:C05382;7086	type2
cpd:C00118	cpd:C00118;cpd:C05382;7086	type3
cpd:C05382	cpd:C00118;cpd:C05382;7086	type3
cpd:C00118;cpd:C05382;7086	cpd:C00117	type4
cpd:C00118;cpd:C05382;7086	cpd:C00231	type4
8277	cpd:C00118;cpd:C05382;8277	type2
cpd:C00118	cpd:C00118;cpd:C05382;8277	type3
cpd:C05382	cpd:C00118;cpd:C05382;8277	type3
cpd:C00118;cpd:C05382;8277	cpd:C00117	type4
cpd:C00118;cpd:C05382;8277	cpd:C00231	type4
84076	cpd:C00118;cpd:C05382;84076	type2
cpd:C00118	cpd:C00118;cpd:C05382;84076	type3
cpd:C05382	cpd:C00118;cpd:C05382;84076	type3
cpd:C00118;cpd:C05382;84076	cpd:C00117	type4
cpd:C00118;cpd:C05382;84076	cpd:C00231	type4
7086	cpd:C05382;7086	type2
cpd:C05382	cpd:C05382;7086	type3
cpd:C05382;7086	cpd:C00117	type4
8277	cpd:C05382;8277	type2
cpd:C05382	cpd:C05382;8277	type3
cpd:C05382;8277	cpd:C00117	type4
84076	cpd:C05382;84076	type2
cpd:C05382	cpd:C05382;84076	type3
cpd:C05382;84076	cpd:C00117	type4
7086	cpd:C00117;cpd:C00231;7086	type2
cpd:C00117	cpd:C00117;cpd:C00231;7086	type3
cpd:C00231	cpd:C00117;cpd:C00231;7086	type3
cpd:C00117;cpd:C00231;7086	cpd:C00118	type4
cpd:C00117;cpd:C00231;7086	cpd:C05382	type4
8277	cpd:C00117;cpd:C00231;8277	type2
cpd:C00117	cpd:C00117;cpd:C00231;8277	type3
cpd:C00231	cpd:C00117;cpd:C00231;8277	type3
cpd:C00117;cpd:C00231;8277	cpd:C00118	type4
cpd:C00117;cpd:C00231;8277	cpd:C05382	type4
84076	cpd:C00117;cpd:C00231;84076	type2
cpd:C00117	cpd:C00117;cpd:C00231;84076	type3
cpd:C00231	cpd:C00117;cpd:C00231;84076	type3
cpd:C00117;cpd:C00231;84076	cpd:C00118	type4
cpd:C00117;cpd:C00231;84076	cpd:C05382	type4
7086	cpd:C05382;7086	type2
cpd:C05382	cpd:C05382;7086	type3
cpd:C05382;7086	cpd:C00117	type4
cpd:C05382;7086	cpd:C00231	type4
8277	cpd:C05382;8277	type2
cpd:C05382	cpd:C05382;8277	type3
cpd:C05382;8277	cpd:C00117	type4
cpd:C05382;8277	cpd:C00231	type4
84076	cpd:C05382;84076	type2
cpd:C05382	cpd:C05382;84076	type3
cpd:C05382;84076	cpd:C00117	type4
cpd:C05382;84076	cpd:C00231	type4
7086	cpd:C00117;7086	type2
cpd:C00117	cpd:C00117;7086	type3
cpd:C00117;7086	cpd:C05382	type4
8277	cpd:C00117;8277	type2
cpd:C00117	cpd:C00117;8277	type3
cpd:C00117;8277	cpd:C05382	type4
84076	cpd:C00117;84076	type2
cpd:C00117	cpd:C00117;84076	type3
cpd:C00117;84076	cpd:C05382	type4
7086	cpd:C00117;cpd:C00231;7086	type2
cpd:C00117	cpd:C00117;cpd:C00231;7086	type3
cpd:C00231	cpd:C00117;cpd:C00231;7086	type3
cpd:C00117;cpd:C00231;7086	cpd:C05382	type4
8277	cpd:C00117;cpd:C00231;8277	type2
cpd:C00117	cpd:C00117;cpd:C00231;8277	type3
cpd:C00231	cpd:C00117;cpd:C00231;8277	type3
cpd:C00117;cpd:C00231;8277	cpd:C05382	type4
84076	cpd:C00117;cpd:C00231;84076	type2
cpd:C00117	cpd:C00117;cpd:C00231;84076	type3
cpd:C00231	cpd:C00117;cpd:C00231;84076	type3
cpd:C00117;cpd:C00231;84076	cpd:C05382	type4
22934	cpd:C00117;22934	type2
cpd:C00117	cpd:C00117;22934	type3
cpd:C00117;22934	cpd:C00199	type4
22934	cpd:C00199;22934	type2
cpd:C00199	cpd:C00199;22934	type3
cpd:C00199;22934	cpd:C00117	type4
6120	cpd:C00199;6120	type2
cpd:C00199	cpd:C00199;6120	type3
cpd:C00199;6120	cpd:C00231	type4
729020	cpd:C00199;729020	type2
cpd:C00199	cpd:C00199;729020	type3
cpd:C00199;729020	cpd:C00231	type4
6120	cpd:C00231;6120	type2
cpd:C00231	cpd:C00231;6120	type3
cpd:C00231;6120	cpd:C00199	type4
729020	cpd:C00231;729020	type2
cpd:C00231	cpd:C00231;729020	type3
cpd:C00231;729020	cpd:C00199	type4
7086	cpd:C00118;cpd:C05345;7086	type2
cpd:C00118	cpd:C00118;cpd:C05345;7086	type3
cpd:C05345	cpd:C00118;cpd:C05345;7086	type3
cpd:C00118;cpd:C05345;7086	cpd:C00231	type4
cpd:C00118;cpd:C05345;7086	cpd:C00279	type4
8277	cpd:C00118;cpd:C05345;8277	type2
cpd:C00118	cpd:C00118;cpd:C05345;8277	type3
cpd:C05345	cpd:C00118;cpd:C05345;8277	type3
cpd:C00118;cpd:C05345;8277	cpd:C00231	type4
cpd:C00118;cpd:C05345;8277	cpd:C00279	type4
84076	cpd:C00118;cpd:C05345;84076	type2
cpd:C00118	cpd:C00118;cpd:C05345;84076	type3
cpd:C05345	cpd:C00118;cpd:C05345;84076	type3
cpd:C00118;cpd:C05345;84076	cpd:C00231	type4
cpd:C00118;cpd:C05345;84076	cpd:C00279	type4
7086	cpd:C05345;7086	type2
cpd:C05345	cpd:C05345;7086	type3
cpd:C05345;7086	cpd:C00231	type4
cpd:C05345;7086	cpd:C00279	type4
8277	cpd:C05345;8277	type2
cpd:C05345	cpd:C05345;8277	type3
cpd:C05345;8277	cpd:C00231	type4
cpd:C05345;8277	cpd:C00279	type4
84076	cpd:C05345;84076	type2
cpd:C05345	cpd:C05345;84076	type3
cpd:C05345;84076	cpd:C00231	type4
cpd:C05345;84076	cpd:C00279	type4
7086	cpd:C00231;cpd:C00279;7086	type2
cpd:C00231	cpd:C00231;cpd:C00279;7086	type3
cpd:C00279	cpd:C00231;cpd:C00279;7086	type3
cpd:C00231;cpd:C00279;7086	cpd:C00118	type4
cpd:C00231;cpd:C00279;7086	cpd:C05345	type4
8277	cpd:C00231;cpd:C00279;8277	type2
cpd:C00231	cpd:C00231;cpd:C00279;8277	type3
cpd:C00279	cpd:C00231;cpd:C00279;8277	type3
cpd:C00231;cpd:C00279;8277	cpd:C00118	type4
cpd:C00231;cpd:C00279;8277	cpd:C05345	type4
84076	cpd:C00231;cpd:C00279;84076	type2
cpd:C00231	cpd:C00231;cpd:C00279;84076	type3
cpd:C00279	cpd:C00231;cpd:C00279;84076	type3
cpd:C00231;cpd:C00279;84076	cpd:C00118	type4
cpd:C00231;cpd:C00279;84076	cpd:C05345	type4
7086	cpd:C00231;cpd:C00279;7086	type2
cpd:C00231	cpd:C00231;cpd:C00279;7086	type3
cpd:C00279	cpd:C00231;cpd:C00279;7086	type3
cpd:C00231;cpd:C00279;7086	cpd:C05345	type4
8277	cpd:C00231;cpd:C00279;8277	type2
cpd:C00231	cpd:C00231;cpd:C00279;8277	type3
cpd:C00279	cpd:C00231;cpd:C00279;8277	type3
cpd:C00231;cpd:C00279;8277	cpd:C05345	type4
84076	cpd:C00231;cpd:C00279;84076	type2
cpd:C00231	cpd:C00231;cpd:C00279;84076	type3
cpd:C00279	cpd:C00231;cpd:C00279;84076	type3
cpd:C00231;cpd:C00279;84076	cpd:C05345	type4
5226	cpd:C00345;5226	type2
cpd:C00345	cpd:C00345;5226	type3
cpd:C00345;5226	cpd:C00199	type4
5226	cpd:C00006;5226	type2
cpd:C00006	cpd:C00006;5226	type3
cpd:C00006;5226	cpd:C00005	type4
25796	cpd:C01236;25796	type2
cpd:C01236	cpd:C01236;25796	type3
cpd:C01236;25796	cpd:C00345	type4
9563	cpd:C01236;9563	type2
cpd:C01236	cpd:C01236;9563	type3
cpd:C01236;9563	cpd:C00345	type4
25796	cpd:C00345;25796	type2
cpd:C00345	cpd:C00345;25796	type3
cpd:C00345;25796	cpd:C01236	type4
9563	cpd:C00345;9563	type2
cpd:C00345	cpd:C00345;9563	type3
cpd:C00345;9563	cpd:C01236	type4
2539	cpd:C01172;2539	type2
cpd:C01172	cpd:C01172;2539	type3
cpd:C01172;2539	cpd:C01236	type4
2539	cpd:C00006;2539	type2
cpd:C00006	cpd:C00006;2539	type3
cpd:C00006;2539	cpd:C00005	type4
414328	cpd:C00257;414328	type2
cpd:C00257	cpd:C00257;414328	type3
cpd:C00257;414328	cpd:C00345	type4
414328	cpd:C00345;414328	type2
cpd:C00345	cpd:C00345;414328	type3
cpd:C00345;414328	cpd:C00257	type4
9104	cpd:C00198;9104	type2
cpd:C00198	cpd:C00198;9104	type3
cpd:C00198;9104	cpd:C00257	type4
9104	cpd:C00257;9104	type2
cpd:C00257	cpd:C00257;9104	type3
cpd:C00257;9104	cpd:C00198	type4
6888	cpd:C00118;cpd:C05382;6888	type2
cpd:C00118	cpd:C00118;cpd:C05382;6888	type3
cpd:C05382	cpd:C00118;cpd:C05382;6888	type3
cpd:C00118;cpd:C05382;6888	cpd:C00279	type4
cpd:C00118;cpd:C05382;6888	cpd:C05345	type4
6888	cpd:C05382;6888	type2
cpd:C05382	cpd:C05382;6888	type3
cpd:C05382;6888	cpd:C00279	type4
6888	cpd:C00279;cpd:C05345;6888	type2
cpd:C00279	cpd:C00279;cpd:C05345;6888	type3
cpd:C05345	cpd:C00279;cpd:C05345;6888	type3
cpd:C00279;cpd:C05345;6888	cpd:C00118	type4
cpd:C00279;cpd:C05345;6888	cpd:C05382	type4
6888	cpd:C00279;6888	type2
cpd:C00279	cpd:C00279;6888	type3
cpd:C00279;6888	cpd:C05382	type4
132158	cpd:C00258;132158	type2
cpd:C00258	cpd:C00258;132158	type3
cpd:C00258;132158	cpd:C00631	type4
132158	cpd:C00631;132158	type2
cpd:C00631	cpd:C00631;132158	type3
cpd:C00631;132158	cpd:C00258	type4
5226	cpd:C00345;5226	type2
cpd:C00345	cpd:C00345;5226	type3
cpd:C00345;5226	cpd:C00199	type4
5226	cpd:C00199;5226	type2
cpd:C00199	cpd:C00199;5226	type3
cpd:C00199;5226	cpd:C00345	type4
2539	cpd:C01172;2539	type2
cpd:C01172	cpd:C01172;2539	type3
cpd:C01172;2539	cpd:C01236	type4
2539	cpd:C01236;2539	type2
cpd:C01236	cpd:C01236;2539	type3
cpd:C01236;2539	cpd:C01172	type4
2990	cpd:C03033;2990	type2
cpd:C03033	cpd:C03033;2990	type3
cpd:C03033;2990	cpd:C00191	type4
9365	cpd:C03033;9365	type2
cpd:C03033	cpd:C03033;9365	type3
cpd:C03033;9365	cpd:C00191	type4
2990	cpd:C00191;2990	type2
cpd:C00191	cpd:C00191;2990	type3
cpd:C00191;2990	cpd:C03033	type4
9365	cpd:C00191;9365	type2
cpd:C00191	cpd:C00191;9365	type3
cpd:C00191;9365	cpd:C03033	type4
NA	cpd:C00309;NA	type2
cpd:C00309	cpd:C00309;NA	type3
cpd:C00309;NA	cpd:C00199	type4
55277	cpd:C00309;55277	type2
cpd:C00309	cpd:C00309;55277	type3
cpd:C00309;55277	cpd:C00199	type4
NA	cpd:C00199;NA	type2
cpd:C00199	cpd:C00199;NA	type3
cpd:C00199;NA	cpd:C00309	type4
55277	cpd:C00199;55277	type2
cpd:C00199	cpd:C00199;55277	type3
cpd:C00199;55277	cpd:C00309	type4
729920	cpd:C01068;729920	type2
cpd:C01068	cpd:C01068;729920	type3
cpd:C01068;729920	cpd:C00789	type4
729920	cpd:C00063;cpd:C01068;729920	type2
cpd:C00063	cpd:C00063;cpd:C01068;729920	type3
cpd:C01068	cpd:C00063;cpd:C01068;729920	type3
cpd:C00063;cpd:C01068;729920	cpd:C00789	type4
729920	cpd:C00789;729920	type2
cpd:C00789	cpd:C00789;729920	type3
cpd:C00789;729920	cpd:C01068	type4
729920	cpd:C00789;729920	type2
cpd:C00789	cpd:C00789;729920	type3
cpd:C00789;729920	cpd:C00063	type4
cpd:C00789;729920	cpd:C01068	type4
9942	cpd:C00310;9942	type2
cpd:C00310	cpd:C00310;9942	type3
cpd:C00310;9942	cpd:C00231	type4
9942	cpd:C00231;9942	type2
cpd:C00231	cpd:C00231;9942	type3
cpd:C00231;9942	cpd:C00310	type4
231	cpd:C00532;231	type2
cpd:C00532	cpd:C00532;231	type3
cpd:C00532;231	cpd:C00259	type4
57016	cpd:C00532;57016	type2
cpd:C00532	cpd:C00532;57016	type3
cpd:C00532;57016	cpd:C00259	type4
231	cpd:C00259;231	type2
cpd:C00259	cpd:C00259;231	type3
cpd:C00259;231	cpd:C00532	type4
57016	cpd:C00259;57016	type2
cpd:C00259	cpd:C00259;57016	type3
cpd:C00259;57016	cpd:C00532	type4
51181	cpd:C00379;51181	type2
cpd:C00379	cpd:C00379;51181	type3
cpd:C00379;51181	cpd:C00312	type4
51181	cpd:C00312;51181	type2
cpd:C00312	cpd:C00312;51181	type3
cpd:C00312;51181	cpd:C00379	type4
231	cpd:C00379;231	type2
cpd:C00379	cpd:C00379;231	type3
cpd:C00379;231	cpd:C00181	type4
57016	cpd:C00379;57016	type2
cpd:C00379	cpd:C00379;57016	type3
cpd:C00379;57016	cpd:C00181	type4
231	cpd:C00181;231	type2
cpd:C00181	cpd:C00181;231	type3
cpd:C00181;231	cpd:C00379	type4
57016	cpd:C00181;57016	type2
cpd:C00181	cpd:C00181;57016	type3
cpd:C00181;57016	cpd:C00379	type4
51084	cpd:C00800;51084	type2
cpd:C00800	cpd:C00800;51084	type3
cpd:C00800;51084	cpd:C00618	type4
51084	cpd:C00618;51084	type2
cpd:C00618	cpd:C00618;51084	type3
cpd:C00618;51084	cpd:C00800	type4
7360	cpd:C00103;7360	type2
cpd:C00103	cpd:C00103;7360	type3
cpd:C00103;7360	cpd:C00029	type4
7360	cpd:C00029;7360	type2
cpd:C00029	cpd:C00029;7360	type3
cpd:C00029;7360	cpd:C00103	type4
10720	cpd:C00167;10720	type2
cpd:C00167	cpd:C00167;10720	type3
cpd:C00167;10720	cpd:C03033	type4
10941	cpd:C00167;10941	type2
cpd:C00167	cpd:C00167;10941	type3
cpd:C00167;10941	cpd:C03033	type4
54490	cpd:C00167;54490	type2
cpd:C00167	cpd:C00167;54490	type3
cpd:C00167;54490	cpd:C03033	type4
54575	cpd:C00167;54575	type2
cpd:C00167	cpd:C00167;54575	type3
cpd:C00167;54575	cpd:C03033	type4
54576	cpd:C00167;54576	type2
cpd:C00167	cpd:C00167;54576	type3
cpd:C00167;54576	cpd:C03033	type4
54577	cpd:C00167;54577	type2
cpd:C00167	cpd:C00167;54577	type3
cpd:C00167;54577	cpd:C03033	type4
54578	cpd:C00167;54578	type2
cpd:C00167	cpd:C00167;54578	type3
cpd:C00167;54578	cpd:C03033	type4
54579	cpd:C00167;54579	type2
cpd:C00167	cpd:C00167;54579	type3
cpd:C00167;54579	cpd:C03033	type4
54600	cpd:C00167;54600	type2
cpd:C00167	cpd:C00167;54600	type3
cpd:C00167;54600	cpd:C03033	type4
54657	cpd:C00167;54657	type2
cpd:C00167	cpd:C00167;54657	type3
cpd:C00167;54657	cpd:C03033	type4
54658	cpd:C00167;54658	type2
cpd:C00167	cpd:C00167;54658	type3
cpd:C00167;54658	cpd:C03033	type4
54659	cpd:C00167;54659	type2
cpd:C00167	cpd:C00167;54659	type3
cpd:C00167;54659	cpd:C03033	type4
574537	cpd:C00167;574537	type2
cpd:C00167	cpd:C00167;574537	type3
cpd:C00167;574537	cpd:C03033	type4
7363	cpd:C00167;7363	type2
cpd:C00167	cpd:C00167;7363	type3
cpd:C00167;7363	cpd:C03033	type4
7364	cpd:C00167;7364	type2
cpd:C00167	cpd:C00167;7364	type3
cpd:C00167;7364	cpd:C03033	type4
7365	cpd:C00167;7365	type2
cpd:C00167	cpd:C00167;7365	type3
cpd:C00167;7365	cpd:C03033	type4
7366	cpd:C00167;7366	type2
cpd:C00167	cpd:C00167;7366	type3
cpd:C00167;7366	cpd:C03033	type4
7367	cpd:C00167;7367	type2
cpd:C00167	cpd:C00167;7367	type3
cpd:C00167;7367	cpd:C03033	type4
79799	cpd:C00167;79799	type2
cpd:C00167	cpd:C00167;79799	type3
cpd:C00167;79799	cpd:C03033	type4
10720	cpd:C03033;10720	type2
cpd:C03033	cpd:C03033;10720	type3
cpd:C03033;10720	cpd:C00167	type4
10941	cpd:C03033;10941	type2
cpd:C03033	cpd:C03033;10941	type3
cpd:C03033;10941	cpd:C00167	type4
54490	cpd:C03033;54490	type2
cpd:C03033	cpd:C03033;54490	type3
cpd:C03033;54490	cpd:C00167	type4
54575	cpd:C03033;54575	type2
cpd:C03033	cpd:C03033;54575	type3
cpd:C03033;54575	cpd:C00167	type4
54576	cpd:C03033;54576	type2
cpd:C03033	cpd:C03033;54576	type3
cpd:C03033;54576	cpd:C00167	type4
54577	cpd:C03033;54577	type2
cpd:C03033	cpd:C03033;54577	type3
cpd:C03033;54577	cpd:C00167	type4
54578	cpd:C03033;54578	type2
cpd:C03033	cpd:C03033;54578	type3
cpd:C03033;54578	cpd:C00167	type4
54579	cpd:C03033;54579	type2
cpd:C03033	cpd:C03033;54579	type3
cpd:C03033;54579	cpd:C00167	type4
54600	cpd:C03033;54600	type2
cpd:C03033	cpd:C03033;54600	type3
cpd:C03033;54600	cpd:C00167	type4
54657	cpd:C03033;54657	type2
cpd:C03033	cpd:C03033;54657	type3
cpd:C03033;54657	cpd:C00167	type4
54658	cpd:C03033;54658	type2
cpd:C03033	cpd:C03033;54658	type3
cpd:C03033;54658	cpd:C00167	type4
54659	cpd:C03033;54659	type2
cpd:C03033	cpd:C03033;54659	type3
cpd:C03033;54659	cpd:C00167	type4
574537	cpd:C03033;574537	type2
cpd:C03033	cpd:C03033;574537	type3
cpd:C03033;574537	cpd:C00167	type4
7363	cpd:C03033;7363	type2
cpd:C03033	cpd:C03033;7363	type3
cpd:C03033;7363	cpd:C00167	type4
7364	cpd:C03033;7364	type2
cpd:C03033	cpd:C03033;7364	type3
cpd:C03033;7364	cpd:C00167	type4
7365	cpd:C03033;7365	type2
cpd:C03033	cpd:C03033;7365	type3
cpd:C03033;7365	cpd:C00167	type4
7366	cpd:C03033;7366	type2
cpd:C03033	cpd:C03033;7366	type3
cpd:C03033;7366	cpd:C00167	type4
7367	cpd:C03033;7367	type2
cpd:C03033	cpd:C03033;7367	type3
cpd:C03033;7367	cpd:C00167	type4
79799	cpd:C03033;79799	type2
cpd:C03033	cpd:C03033;79799	type3
cpd:C03033;79799	cpd:C00167	type4
7358	cpd:C00029;7358	type2
cpd:C00029	cpd:C00029;7358	type3
cpd:C00029;7358	cpd:C00167	type4
7358	cpd:C00167;7358	type2
cpd:C00167	cpd:C00167;7358	type3
cpd:C00167;7358	cpd:C00029	type4
27294	cpd:C00181;27294	type2
cpd:C00181	cpd:C00181;27294	type3
cpd:C00181;27294	cpd:C02266	type4
27294	cpd:C02266;27294	type2
cpd:C02266	cpd:C02266;27294	type3
cpd:C02266;27294	cpd:C00181	type4
NA	cpd:C00379;NA	type2
cpd:C00379	cpd:C00379;NA	type3
cpd:C00379;NA	cpd:C00310	type4
6652	cpd:C00379;6652	type2
cpd:C00379	cpd:C00379;6652	type3
cpd:C00379;6652	cpd:C00310	type4
NA	cpd:C00310;NA	type2
cpd:C00310	cpd:C00310;NA	type3
cpd:C00310;NA	cpd:C00379	type4
6652	cpd:C00310;6652	type2
cpd:C00310	cpd:C00310;6652	type3
cpd:C00310;6652	cpd:C00379	type4
10327	cpd:C00800;10327	type2
cpd:C00800	cpd:C00800;10327	type3
cpd:C00800;10327	cpd:C00191	type4
10327	cpd:C00191;10327	type2
cpd:C00191	cpd:C00191;10327	type3
cpd:C00191;10327	cpd:C00800	type4
231	cpd:C00794;231	type2
cpd:C00794	cpd:C00794;231	type3
cpd:C00794;231	cpd:C00267	type4
57016	cpd:C00794;57016	type2
cpd:C00794	cpd:C00794;57016	type3
cpd:C00794;57016	cpd:C00267	type4
231	cpd:C00267;231	type2
cpd:C00267	cpd:C00267;231	type3
cpd:C00267;231	cpd:C00794	type4
57016	cpd:C00267;57016	type2
cpd:C00267	cpd:C00267;57016	type3
cpd:C00267;57016	cpd:C00794	type4
6652	cpd:C00794;6652	type2
cpd:C00794	cpd:C00794;6652	type3
cpd:C00794;6652	cpd:C00095	type4
6652	cpd:C00095;6652	type2
cpd:C00095	cpd:C00095;6652	type3
cpd:C00095;6652	cpd:C00794	type4
3795	cpd:C00095;3795	type2
cpd:C00095	cpd:C00095;3795	type3
cpd:C00095;3795	cpd:C01094	type4
3098	cpd:C00159;3098	type2
cpd:C00159	cpd:C00159;3098	type3
cpd:C00159;3098	cpd:C00275	type4
3099	cpd:C00159;3099	type2
cpd:C00159	cpd:C00159;3099	type3
cpd:C00159;3099	cpd:C00275	type4
3101	cpd:C00159;3101	type2
cpd:C00159	cpd:C00159;3101	type3
cpd:C00159;3101	cpd:C00275	type4
80201	cpd:C00159;80201	type2
cpd:C00159	cpd:C00159;80201	type3
cpd:C00159;80201	cpd:C00275	type4
3098	cpd:C00095;3098	type2
cpd:C00095	cpd:C00095;3098	type3
cpd:C00095;3098	cpd:C05345	type4
3099	cpd:C00095;3099	type2
cpd:C00095	cpd:C00095;3099	type3
cpd:C00095;3099	cpd:C05345	type4
3101	cpd:C00095;3101	type2
cpd:C00095	cpd:C00095;3101	type3
cpd:C00095;3101	cpd:C05345	type4
80201	cpd:C00095;80201	type2
cpd:C00095	cpd:C00095;80201	type3
cpd:C00095;80201	cpd:C05345	type4
3098	cpd:C05345;3098	type2
cpd:C05345	cpd:C05345;3098	type3
cpd:C05345;3098	cpd:C00095	type4
3099	cpd:C05345;3099	type2
cpd:C05345	cpd:C05345;3099	type3
cpd:C05345;3099	cpd:C00095	type4
3101	cpd:C05345;3101	type2
cpd:C05345	cpd:C05345;3101	type3
cpd:C05345;3101	cpd:C00095	type4
80201	cpd:C05345;80201	type2
cpd:C05345	cpd:C05345;80201	type3
cpd:C05345;80201	cpd:C00095	type4
5207	cpd:C00665;5207	type2
cpd:C00665	cpd:C00665;5207	type3
cpd:C00665;5207	cpd:C05345	type4
5208	cpd:C00665;5208	type2
cpd:C00665	cpd:C00665;5208	type3
cpd:C00665;5208	cpd:C05345	type4
5209	cpd:C00665;5209	type2
cpd:C00665	cpd:C00665;5209	type3
cpd:C00665;5209	cpd:C05345	type4
5210	cpd:C00665;5210	type2
cpd:C00665	cpd:C00665;5210	type3
cpd:C00665;5210	cpd:C05345	type4
57103	cpd:C00665;57103	type2
cpd:C00665	cpd:C00665;57103	type3
cpd:C00665;57103	cpd:C05345	type4
4351	cpd:C00275;4351	type2
cpd:C00275	cpd:C00275;4351	type3
cpd:C00275;4351	cpd:C05345	type4
4351	cpd:C05345;4351	type2
cpd:C05345	cpd:C05345;4351	type3
cpd:C05345;4351	cpd:C00275	type4
5372	cpd:C00275;5372	type2
cpd:C00275	cpd:C00275;5372	type3
cpd:C00275;5372	cpd:C00636	type4
5373	cpd:C00275;5373	type2
cpd:C00275	cpd:C00275;5373	type3
cpd:C00275;5373	cpd:C00636	type4
5372	cpd:C00636;5372	type2
cpd:C00636	cpd:C00636;5372	type3
cpd:C00636;5372	cpd:C00275	type4
5373	cpd:C00636;5373	type2
cpd:C00636	cpd:C00636;5373	type3
cpd:C00636;5373	cpd:C00275	type4
8790	cpd:C02985;8790	type2
cpd:C02985	cpd:C02985;8790	type3
cpd:C02985;8790	cpd:C00325	type4
8790	cpd:C00325;8790	type2
cpd:C00325	cpd:C00325;8790	type3
cpd:C00325;8790	cpd:C02985	type4
7264	cpd:C01222;7264	type2
cpd:C01222	cpd:C01222;7264	type3
cpd:C01222;7264	cpd:C00325	type4
7264	cpd:C00325;7264	type2
cpd:C00325	cpd:C00325;7264	type3
cpd:C00325;7264	cpd:C01222	type4
2762	cpd:C00096;2762	type2
cpd:C00096	cpd:C00096;2762	type3
cpd:C00096;2762	cpd:C01222	type4
2762	cpd:C01222;2762	type2
cpd:C01222	cpd:C01222;2762	type3
cpd:C01222;2762	cpd:C00096	type4
29925	cpd:C00636;29925	type2
cpd:C00636	cpd:C00636;29925	type3
cpd:C00636;29925	cpd:C00096	type4
29926	cpd:C00636;29926	type2
cpd:C00636	cpd:C00636;29926	type3
cpd:C00636;29926	cpd:C00096	type4
29925	cpd:C00096;29925	type2
cpd:C00096	cpd:C00096;29925	type3
cpd:C00096;29925	cpd:C00636	type4
29926	cpd:C00096;29926	type2
cpd:C00096	cpd:C00096;29926	type3
cpd:C00096;29926	cpd:C00636	type4
226	cpd:C01094;226	type2
cpd:C01094	cpd:C01094;226	type3
cpd:C01094;226	cpd:C00111	type4
cpd:C01094;226	cpd:C00577	type4
229	cpd:C01094;229	type2
cpd:C01094	cpd:C01094;229	type3
cpd:C01094;229	cpd:C00111	type4
cpd:C01094;229	cpd:C00577	type4
230	cpd:C01094;230	type2
cpd:C01094	cpd:C01094;230	type3
cpd:C01094;230	cpd:C00111	type4
cpd:C01094;230	cpd:C00577	type4
226	cpd:C01094;226	type2
cpd:C01094	cpd:C01094;226	type3
cpd:C01094;226	cpd:C00111	type4
229	cpd:C01094;229	type2
cpd:C01094	cpd:C01094;229	type3
cpd:C01094;229	cpd:C00111	type4
230	cpd:C01094;230	type2
cpd:C01094	cpd:C01094;230	type3
cpd:C01094;230	cpd:C00111	type4
226	cpd:C00111;cpd:C00577;226	type2
cpd:C00111	cpd:C00111;cpd:C00577;226	type3
cpd:C00577	cpd:C00111;cpd:C00577;226	type3
cpd:C00111;cpd:C00577;226	cpd:C01094	type4
229	cpd:C00111;cpd:C00577;229	type2
cpd:C00111	cpd:C00111;cpd:C00577;229	type3
cpd:C00577	cpd:C00111;cpd:C00577;229	type3
